"name","plataform","metascore","metascore_reviews","metascore_norm","metascore_cat","release","genre","genero_principal","exclusivo","tipo_score"
"Monster Energy Supercross - The Official Videogame","Xbox One",69,8,6.9,"MEDIO",2018-02-13,"Racing/Arcade/Automobile","Racing",0,"metascore"
"WWE 2K17","Xbox One",68,12,6.8,"MEDIO",2016-10-11,"Sports/Individual/Combat/Wrestling","Sports",0,"metascore"
"Wolfenstein: Youngblood","Xbox One",68,23,6.8,"MEDIO",2019-07-26,"Action/Shooter/First-Person/Arcade","Action",0,"metascore"
"Warriors Orochi 4","Xbox One",68,9,6.8,"MEDIO",2018-10-16,"Action/Beat-'Em-Up/3D","Action",0,"metascore"
"Rush: A Disney / Pixar Adventure","Xbox One",68,12,6.8,"MEDIO",2017-10-31,"Miscellaneous/Adventure/General/Party / Minigame","Miscellaneous",1,"metascore"
"The Technomancer","Xbox One",68,12,6.8,"MEDIO",2016-06-28,"Role-Playing/General/Western-Style","Role-Playing",0,"metascore"
"Zoo Tycoon","Xbox One",68,45,6.8,"MEDIO",2013-11-22,"Tycoon/Strategy/Management/Tycoon/Business / Tycoon","Tycoon",1,"metascore"
"Black The Fall","Xbox One",68,9,6.8,"MEDIO",2017-07-11,"Action/General","Action",0,"metascore"
"Heart&Slash","Xbox One",68,11,6.8,"MEDIO",2016-06-24,"Action/General","Action",0,"metascore"
"Remothered: Tormented Fathers","Xbox One",68,7,6.8,"MEDIO",2018-07-25,"Action Adventure/Survival","Action Adventure",0,"metascore"
"Valley","Xbox One",68,11,6.8,"MEDIO",2016-08-23,"Action Adventure/Open-World","Action Adventure",0,"metascore"
"In Between","Xbox One",68,11,6.8,"MEDIO",2016-06-08,"Action/Platformer/2D","Action",1,"metascore"
"Ghostbusters: The Video Game Remastered","Xbox One",68,9,6.8,"MEDIO",2019-10-04,"Action/General","Action",0,"metascore"
"Way of the Passive Fist","Xbox One",68,7,6.8,"MEDIO",2018-03-07,"Action/Beat-'Em-Up/2D","Action",1,"metascore"
"Kingdom Come: Deliverance","Xbox One",68,18,6.8,"MEDIO",2018-02-13,"Historic/Role-Playing/Action Adventure/General/Action RPG","Historic",0,"metascore"
"Dear Esther: Landmark Edition","Xbox One",68,12,6.8,"MEDIO",2016-09-20,"Adventure/3D/First-Person","Adventure",0,"metascore"
"American Fugitive","Xbox One",68,8,6.8,"MEDIO",2019-05-24,"Action Adventure/Sandbox/Open-World","Action Adventure",0,"metascore"
"NASCAR Heat 3","Xbox One",68,7,6.8,"MEDIO",2018-09-07,"Racing/Simulation/Automobile","Racing",0,"metascore"
"LEVEL 22: Gary's Misadventures","Xbox One",68,8,6.8,"MEDIO",2016-01-29,"Action/General","Action",1,"metascore"
"Pure Pool","Xbox One",68,7,6.8,"MEDIO",2014-11-14,"Alternative/Other/Sports/Miscellaneous/Parlor/Individual/Billiards","Alternative",0,"metascore"
"WRC 6: World Rally Championship","Xbox One",68,13,6.8,"MEDIO",2016-10-07,"Racing/Simulation/Automobile","Racing",0,"metascore"
"TT Isle of Man: Ride On The Edge","Xbox One",68,11,6.8,"MEDIO",2018-03-06,"Racing/Arcade/Automobile","Racing",0,"metascore"
"Marvel Heroes Omega","Xbox One",68,8,6.8,"MEDIO",2017-06-30,"Role-Playing/Massively Multiplayer","Role-Playing",1,"metascore"
"Raiders of the Broken Planet","Xbox One",67,9,6.7,"MEDIO",2017-09-22,"Strategy/Real-Time/MOBA","Strategy",0,"metascore"
"Gravel","Xbox One",67,15,6.7,"MEDIO",2018-02-27,"Racing/Arcade/Automobile","Racing",0,"metascore"
"Sniper Ghost Warrior Contracts","Xbox One",67,9,6.7,"MEDIO",2019-11-22,"Action/Shooter/First-Person/Tactical","Action",0,"metascore"
"Riverbond","Xbox One",67,9,6.7,"MEDIO",2019-06-09,"Action/General","Action",0,"metascore"
"WWE 2K18","Xbox One",67,15,6.7,"MEDIO",2017-10-13,"Sports/Individual/Combat/Wrestling","Sports",0,"metascore"
"Assassin's Creed Chronicles: China","Xbox One",67,31,6.7,"MEDIO",2015-04-21,"Historic/Action Adventure/General/Linear","Historic",0,"metascore"
"Transference","Xbox One",67,11,6.7,"MEDIO",2018-09-18,"Adventure/3D/First-Person","Adventure",0,"metascore"
"Rad Rodgers","Xbox One",67,8,6.7,"MEDIO",2018-02-21,"3D/Action/Platformer/2D","3D",0,"metascore"
"TurnOn","Xbox One",67,16,6.7,"MEDIO",2016-06-01,"Action/Platformer/2D","Action",1,"metascore"
"Strike Suit Zero: Director's Cut","Xbox One",67,17,6.7,"MEDIO",2014-04-08,"Action/Simulation/Flight/Combat","Action",0,"metascore"
"Disneyland Adventures","Xbox One",67,9,6.7,"MEDIO",2017-10-31,"Action Adventure/General","Action Adventure",1,"metascore"
"Shiness: The Lightning Kingdom","Xbox One",67,8,6.7,"MEDIO",2017-04-18,"Role-Playing/Action RPG","Role-Playing",0,"metascore"
"Mafia III","Xbox One",67,21,6.7,"MEDIO",2016-10-07,"Action Adventure/Open-World","Action Adventure",0,"metascore"
"Outcast: Second Contact","Xbox One",67,7,6.7,"MEDIO",2017-11-07,"Action Adventure/Adventure/General/Open-World","Action Adventure",0,"metascore"
"Claire: Extended Cut","Xbox One",67,7,6.7,"MEDIO",2016-09-06,"Adventure/General","Adventure",1,"metascore"
"Dead Island: Definitive Collection","Xbox One",67,10,6.7,"MEDIO",2016-05-31,"Miscellaneous/Compilation","Miscellaneous",0,"metascore"
"Hard Reset Redux","Xbox One",67,15,6.7,"MEDIO",2016-06-03,"Action/Shooter/First-Person/Arcade","Action",1,"metascore"
"Blair Witch","Xbox One",67,30,6.7,"MEDIO",2019-08-30,"Action Adventure/Survival","Action Adventure",0,"metascore"
"City of Brass","Xbox One",67,13,6.7,"MEDIO",2018-05-05,"Action Adventure/General","Action Adventure",0,"metascore"
"V-Rally 4","Xbox One",67,12,6.7,"MEDIO",2018-09-11,"Racing/Arcade/Automobile","Racing",0,"metascore"
"Dragon Ball: Xenoverse","Xbox One",67,18,6.7,"MEDIO",2015-02-24,"Action/Fighting/3D","Action",0,"metascore"
"Star Wars Battlefront II","Xbox One",66,34,6.6,"MEDIO",2017-11-17,"Action/Shooter/First-Person/Tactical","Action",0,"metascore"
"Earthlock: Festival of Magic","Xbox One",66,7,6.6,"MEDIO",2016-09-01,"Role-Playing/General","Role-Playing",0,"metascore"
"The Sims 4","Xbox One",66,19,6.6,"MEDIO",2017-11-17,"Simulation/Virtual/Virtual Life","Simulation",0,"metascore"
"Redeemer: Enhanced Edition","Xbox One",66,10,6.6,"MEDIO",2019-07-19,"Action Adventure/Linear","Action Adventure",0,"metascore"
"The Sinking City","Xbox One",66,25,6.6,"MEDIO",2019-06-25,"Action Adventure/Survival","Action Adventure",0,"metascore"
"Neverwinter","Xbox One",66,14,6.6,"MEDIO",2015-03-31,"Role-Playing/Massively Multiplayer Online/Massively Multiplayer/Fantasy","Role-Playing",0,"metascore"
"Her Majesty's SPIFFING","Xbox One",66,8,6.6,"MEDIO",2016-12-07,"Adventure/General","Adventure",1,"metascore"
"Enigmatis: The Ghosts of Maple Creek","Xbox One",66,8,6.6,"MEDIO",2016-04-08,"Puzzle/Hidden Object/General","Puzzle",1,"metascore"
"Cobalt","Xbox One",66,13,6.6,"MEDIO",2016-02-02,"Action/Platformer/Platformer/2D/2D","Action",1,"metascore"
"The Incredible Adventures of Van Helsing II","Xbox One",66,9,6.6,"MEDIO",2016-07-01,"Role-Playing/Action RPG","Role-Playing",1,"metascore"
"Damsel","Xbox One",66,9,6.6,"MEDIO",2019-08-07,"Action/Platformer/2D","Action",1,"metascore"
"Silence: The Whispered World 2","Xbox One",66,8,6.6,"MEDIO",2016-11-15,"Adventure/General","Adventure",1,"metascore"
"Unmechanical: Extended Edition","Xbox One",66,14,6.6,"MEDIO",2015-01-30,"Action/Puzzle/General/Platformer/2D","Action",0,"metascore"
"Manual Samuel","Xbox One",66,9,6.6,"MEDIO",2016-10-14,"Role-Playing/General","Role-Playing",1,"metascore"
"Vaporum","Xbox One",66,8,6.6,"MEDIO",2019-04-10,"Role-Playing/Action RPG","Role-Playing",0,"metascore"
"Call of Cthulhu","Xbox One",66,12,6.6,"MEDIO",2018-10-30,"Role-Playing/General","Role-Playing",0,"metascore"
"Through the Woods","Xbox One",66,7,6.6,"MEDIO",2018-05-02,"Action Adventure/Survival","Action Adventure",1,"metascore"
"Titan Quest","Xbox One",66,9,6.6,"MEDIO",2018-03-20,"Role-Playing/Action RPG","Role-Playing",0,"metascore"
"State of Decay 2","Xbox One",66,70,6.6,"MEDIO",2018-05-18,"Action Adventure/Open-World","Action Adventure",1,"metascore"
"Sinner: Sacrifice for Redemption","Xbox One",66,11,6.6,"MEDIO",2018-10-18,"Action Adventure/General","Action Adventure",0,"metascore"
"FlatOut 4: Total Insanity","Xbox One",66,15,6.6,"MEDIO",2017-03-17,"Racing/Arcade/Automobile","Racing",0,"metascore"
"Song of the Deep","Xbox One",66,12,6.6,"MEDIO",2016-07-12,"Action Adventure/General","Action Adventure",0,"metascore"
"Rise & Shine","Xbox One",66,28,6.6,"MEDIO",2017-01-13,"Action/Platformer/2D","Action",1,"metascore"
"NBA Playgrounds","Xbox One",66,21,6.6,"MEDIO",2017-05-09,"Sports/Team/Basketball/Arcade","Sports",0,"metascore"
"Never Alone","Xbox One",66,14,6.6,"MEDIO",2014-11-19,"Action/Platformer/2D","Action",0,"metascore"
"Just Dance 2016","Xbox One",66,10,6.6,"MEDIO",2015-10-20,"Action/Rhythm/Dancing","Action",0,"metascore"
"AO International Tennis","Xbox One",66,8,6.6,"MEDIO",2018-05-09,"Sports/Individual/Tennis","Sports",0,"metascore"
"Sherlock Holmes: The Devil's Daughter","Xbox One",66,12,6.6,"MEDIO",2016-06-10,"Adventure/General","Adventure",0,"metascore"
"Agatha Christie's The ABC Murders","Xbox One",66,7,6.6,"MEDIO",2016-02-23,"Adventure/3D/Third-Person","Adventure",0,"metascore"
"Ride 2","Xbox One",66,7,6.6,"MEDIO",2017-02-14,"Racing/Simulation/Automobile","Racing",0,"metascore"
"Adventure Time: Finn and Jake Investigations","Xbox One",66,9,6.6,"MEDIO",2015-10-20,"Adventure/3D/Third-Person","Adventure",1,"metascore"
"Batman: The Telltale Series - Episode 1: Realm of Shadows","Xbox One",65,15,6.5,"MEDIO",2016-08-02,"Adventure/Point-and-Click","Adventure",0,"metascore"
"Call of Duty: Ghosts - Onslaught","Xbox One",65,12,6.5,"MEDIO",2014-01-28,"Action/Shooter/First-Person/Modern/Arcade","Action",1,"metascore"
"Payday 2: Crimewave Edition","Xbox One",65,17,6.5,"MEDIO",2015-06-16,"Action/Shooter/First-Person/General/Fantasy/Arcade","Action",0,"metascore"
"Flockers","Xbox One",65,10,6.5,"MEDIO",2014-09-19,"Puzzle/Action","Puzzle",0,"metascore"
"The LEGO Movie 2 Videogame","Xbox One",65,9,6.5,"MEDIO",2019-02-26,"Action Adventure/General","Action Adventure",0,"metascore"
"Saints Row: Gat Out of Hell","Xbox One",65,16,6.5,"MEDIO",2015-01-20,"Action Adventure/General/Modern/Open-World","Action Adventure",0,"metascore"
"Brawlout","Xbox One",65,8,6.5,"MEDIO",2018-08-21,"Beat-'Em-Up/Action/Fighting/2D","Beat-'Em-Up",1,"metascore"
"Farming Simulator 17","Xbox One",65,9,6.5,"MEDIO",2016-10-25,"Simulation/Virtual/Career","Simulation",0,"metascore"
"Sunset Overdrive and the Mystery of the Mooil Rig!","Xbox One",65,9,6.5,"MEDIO",2014-12-23,"Action/General/Shooter/Third-Person/Arcade","Action",1,"metascore"
"Anthem","Xbox One",65,24,6.5,"MEDIO",2019-02-22,"Role-Playing/Action RPG","Role-Playing",0,"metascore"
"Dangerous Driving","Xbox One",65,16,6.5,"MEDIO",2019-04-09,"Racing/Arcade/Automobile","Racing",0,"metascore"
"2Dark","Xbox One",65,9,6.5,"MEDIO",2017-03-10,"Action Adventure/General","Action Adventure",0,"metascore"
"One Piece: World Seeker","Xbox One",65,12,6.5,"MEDIO",2019-03-15,"Action Adventure/Open-World","Action Adventure",0,"metascore"
"Nevermind","Xbox One",65,7,6.5,"MEDIO",2017-01-11,"Action Adventure/Adventure/3D/Linear/First-Person","Action Adventure",1,"metascore"
"Need for Speed","Xbox One",65,30,6.5,"MEDIO",2015-11-03,"Racing/Simulation/Automobile","Racing",0,"metascore"
"Lovely Planet","Xbox One",65,12,6.5,"MEDIO",2016-01-08,"Action/Shooter/First-Person/Arcade","Action",1,"metascore"
"Powerstar Golf","Xbox One",65,27,6.5,"MEDIO",2013-11-22,"Arcade/Sports/Traditional/Individual/Golf/Arcade","Arcade",1,"metascore"
"Battleship","Xbox One",65,11,6.5,"MEDIO",2016-08-02,"Miscellaneous/Board / Card Game","Miscellaneous",1,"metascore"
"The Escapists: The Walking Dead","Xbox One",65,19,6.5,"MEDIO",2015-09-30,"Action/General","Action",1,"metascore"
"The Walking Dead: Michonne - Episode 1: In Too Deep","Xbox One",65,9,6.5,"MEDIO",2016-02-23,"Adventure/3D/Third-Person","Adventure",0,"metascore"
"Outward","Xbox One",65,12,6.5,"MEDIO",2019-03-26,"Role-Playing/Action Adventure/General/Survival/Open-World","Role-Playing",0,"metascore"
"Monster Energy Supercross - The Official Videogame 2","Xbox One",65,7,6.5,"MEDIO",2019-02-05,"Racing/Arcade/Automobile","Racing",0,"metascore"
"F1 2015","Xbox One",64,13,6.4,"MEDIO",2015-07-21,"Racing/Simulation/Automobile","Racing",0,"metascore"
"Conan Exiles","Xbox One",64,9,6.4,"MEDIO",2018-05-08,"Action Adventure/Survival","Action Adventure",0,"metascore"
"InnerSpace","Xbox One",64,7,6.4,"MEDIO",2018-01-16,"Simulation/Flight/Civilian","Simulation",0,"metascore"
"The Golf Club","Xbox One",64,15,6.4,"MEDIO",2014-08-19,"Traditional/Sports/Individual/Golf/Sim","Traditional",0,"metascore"
"Override: Mech City Brawl","Xbox One",64,9,6.4,"MEDIO",2018-12-04,"Action/General","Action",1,"metascore"
"Assassin's Creed Unity: Dead Kings","Xbox One",64,13,6.4,"MEDIO",2015-01-13,"Action Adventure/Historic/Open-World","Action Adventure",0,"metascore"
"The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows","Xbox One",64,7,6.4,"MEDIO",2017-05-30,"Adventure/Point-and-Click","Adventure",1,"metascore"
"Three Fourths Home: Extended Edition","Xbox One",64,7,6.4,"MEDIO",2015-11-27,"Adventure/General/Text","Adventure",1,"metascore"
"Assassin's Creed Chronicles: India","Xbox One",64,20,6.4,"MEDIO",2016-01-12,"Action Adventure/Linear","Action Adventure",0,"metascore"
"Danger Zone","Xbox One",64,9,6.4,"MEDIO",2017-10-10,"Racing/General/Arcade/Automobile","Racing",0,"metascore"
"We Happy Few","Xbox One",64,17,6.4,"MEDIO",2018-08-10,"Action Adventure/General","Action Adventure",0,"metascore"
"Vikings: Wolves of Midgard","Xbox One",64,7,6.4,"MEDIO",2017-03-28,"Role-Playing/Action RPG","Role-Playing",0,"metascore"
"N.E.R.O.: Nothing Ever Remains Obscure","Xbox One",64,19,6.4,"MEDIO",2015-05-15,"Miscellaneous/Adventure/Puzzle/General/3D/First-Person","Miscellaneous",0,"metascore"
"The Crew","Xbox One",64,18,6.4,"MEDIO",2014-12-02,"GT / Street/Driving/Racing/Simulation/GT / Street/Automobile","GT",0,"metascore"
"Super Lucky's Tale","Xbox One",64,51,6.4,"MEDIO",2017-11-07,"2D/Action/Platformer/3D","2D",1,"metascore"
"Super Bomberman R","Xbox One",63,9,6.3,"MEDIO",2018-06-12,"Puzzle/Action/Arcade","Puzzle",0,"metascore"
"Resident Evil 6","Xbox One",63,12,6.3,"MEDIO",2016-03-29,"Action Adventure/Survival","Action Adventure",0,"metascore"
"Citadel: Forged with Fire","Xbox One",63,8,6.3,"MEDIO",2019-11-01,"Role-Playing/Action RPG","Role-Playing",1,"metascore"
"Sniper Elite III","Xbox One",63,12,6.3,"MEDIO",2014-07-01,"Shooter/Historic/Action/Shooter/Third-Person/Tactical/Historic","Shooter",0,"metascore"
"Layers of Fear 2","Xbox One",63,19,6.3,"MEDIO",2019-05-28,"Action Adventure/Survival","Action Adventure",0,"metascore"
"Narcos: Rise of the Cartels","Xbox One",63,8,6.3,"MEDIO",2019-11-22,"Action/Strategy/Turn-Based/General/Tactics","Action",0,"metascore"
"Asterix & Obelix XXL 2","Xbox One",63,8,6.3,"MEDIO",2018-11-29,"Action/Platformer/3D","Action",0,"metascore"
"ReCore","Xbox One",63,75,6.3,"MEDIO",2016-09-13,"Action Adventure/General","Action Adventure",1,"metascore"
"Serial Cleaner","Xbox One",63,12,6.3,"MEDIO",2017-07-14,"Action/Action Adventure/General/Linear","Action",0,"metascore"
"The Station","Xbox One",63,14,6.3,"MEDIO",2018-02-20,"Adventure/3D/First-Person","Adventure",0,"metascore"
"Gemini: Heroes Reborn","Xbox One",63,12,6.3,"MEDIO",2016-01-19,"Action Adventure/Linear","Action Adventure",1,"metascore"
"Pneuma: Breath of Life","Xbox One",63,17,6.3,"MEDIO",2015-02-27,"Sci-Fi/Adventure/3D/First-Person","Sci-Fi",0,"metascore"
"Dangerous Golf","Xbox One",63,13,6.3,"MEDIO",2016-06-03,"Sports/Individual/Golf/Arcade","Sports",0,"metascore"
"Sebastien Loeb Rally Evo","Xbox One",63,8,6.3,"MEDIO",2016-01-29,"Racing/General","Racing",0,"metascore"
"Assetto Corsa","Xbox One",63,10,6.3,"MEDIO",2016-08-30,"Racing/Simulation/Automobile","Racing",0,"metascore"
"Shiftlings","Xbox One",63,10,6.3,"MEDIO",2015-03-04,"Action/Platformer/2D","Action",0,"metascore"
"NBA 2K Playgrounds 2","Xbox One",62,12,6.2,"MEDIO",2018-10-16,"Sports/Team/Basketball/Arcade","Sports",0,"metascore"
"Zombie Army Trilogy","Xbox One",62,10,6.2,"MEDIO",2015-03-06,"Action/Shooter/Third-Person/Arcade","Action",0,"metascore"
"A Knight's Quest","Xbox One",62,8,6.2,"MEDIO",2019-10-11,"Action Adventure/General","Action Adventure",1,"metascore"
"Gas Guzzlers Extreme","Xbox One",62,10,6.2,"MEDIO",2016-11-04,"Simulation/Vehicle/Combat","Simulation",1,"metascore"
"Romancing SaGa 2","Xbox One",62,7,6.2,"MEDIO",2017-12-15,"Role-Playing/Japanese-Style","Role-Playing",0,"metascore"
"Sonic Forces","Xbox One",62,12,6.2,"MEDIO",2017-11-07,"Action Adventure/General","Action Adventure",0,"metascore"
"Toby: The Secret Mine","Xbox One",62,15,6.2,"MEDIO",2017-01-20,"Action/Platformer/2D","Action",1,"metascore"
"Batman: Arkham Knight - A Matter of Family","Xbox One",62,7,6.2,"MEDIO",2015-07-14,"Action Adventure/Open-World","Action Adventure",0,"metascore"
"Assassin's Creed Chronicles: Russia","Xbox One",62,24,6.2,"MEDIO",2016-02-09,"Action Adventure/Linear","Action Adventure",0,"metascore"
"Sparkle Unleashed","Xbox One",62,8,6.2,"MEDIO",2015-06-03,"Puzzle/Matching","Puzzle",1,"metascore"
"Tom Clancy's Ghost Recon: Breakpoint","Xbox One",62,30,6.2,"MEDIO",2019-10-01,"Action Adventure/Open-World","Action Adventure",0,"metascore"
"Tiny Troopers: Joint Ops","Xbox One",62,12,6.2,"MEDIO",2016-02-26,"Action/General/Shooter/Shoot-'Em-Up/Top-Down","Action",1,"metascore"
"Absolver","Xbox One",62,7,6.2,"MEDIO",2019-01-07,"Role-Playing/Action RPG","Role-Playing",0,"metascore"
"Metal Gear Survive","Xbox One",62,14,6.2,"MEDIO",2018-02-20,"Action Adventure/General/Survival","Action Adventure",0,"metascore"
"Elex","Xbox One",62,8,6.2,"MEDIO",2017-10-17,"Role-Playing/Western-Style","Role-Playing",0,"metascore"
"Hero Defense","Xbox One",62,8,6.2,"MEDIO",2018-08-15,"Strategy/Real-Time/Defense","Strategy",1,"metascore"
"Forza Horizon 2 Presents Fast & Furious","Xbox One",61,12,6.1,"MEDIO",2015-03-27,"Racing/Simulation/Automobile","Racing",1,"metascore"
"Vigor","Xbox One",61,8,6.1,"MEDIO",2018-07-31,"Action Adventure/Survival","Action Adventure",1,"metascore"
"The Park","Xbox One",61,11,6.1,"MEDIO",2016-05-03,"Action Adventure/Survival","Action Adventure",0,"metascore"
"Sixty Second Shooter Prime","Xbox One",61,8,6.1,"MEDIO",2014-06-18,"Action/Shooter/Static/Shoot-'Em-Up/Top-Down","Action",1,"metascore"
"Destiny 2: Warmind","Xbox One",61,8,6.1,"MEDIO",2018-05-08,"Action/Shooter/First-Person/Arcade","Action",0,"metascore"
"Bee Simulator","Xbox One",61,11,6.1,"MEDIO",2019-11-12,"Simulation/General","Simulation",0,"metascore"
"Jump Force","Xbox One",61,16,6.1,"MEDIO",2019-02-15,"Action Adventure/General/Action/Fighting/3D","Action Adventure",0,"metascore"
"Armikrog","Xbox One",61,8,6.1,"MEDIO",2016-08-23,"Adventure/Point-and-Click","Adventure",0,"metascore"
"Perception","Xbox One",61,11,6.1,"MEDIO",2017-06-06,"Adventure/3D/First-Person","Adventure",0,"metascore"
"Rogue Trooper Redux","Xbox One",61,10,6.1,"MEDIO",2017-10-17,"Action/Shooter/Third-Person/Arcade","Action",0,"metascore"
"Need for Speed Payback","Xbox One",61,32,6.1,"MEDIO",2017-11-07,"Simulation/Racing/Arcade/Automobile","Simulation",0,"metascore"
"White Night","Xbox One",61,12,6.1,"MEDIO",2015-03-06,"Action/General/Action Adventure/Survival","Action",0,"metascore"
"Minecraft: Story Mode - Episode 2: Assembly Required","Xbox One",61,8,6.1,"MEDIO",2015-10-27,"Action Adventure/Adventure/General/Point-and-Click/Linear","Action Adventure",0,"metascore"
"Kinect Sports Rivals","Xbox One",60,53,6,"MEDIO",2014-04-08,"General/Sports/General","General",1,"metascore"
"Toy Soldiers: War Chest","Xbox One",60,14,6,"MEDIO",2015-08-11,"Strategy/General","Strategy",0,"metascore"
"Rory McIlroy PGA Tour","Xbox One",60,26,6,"MEDIO",2015-07-14,"Traditional/Sports/Individual/Golf/Sim","Traditional",0,"metascore"
"The Peanuts Movie: Snoopy's Grand Adventure","Xbox One",60,9,6,"MEDIO",2015-11-03,"Action/Platformer/2D","Action",1,"metascore"
"The Town of Light","Xbox One",60,13,6,"MEDIO",2017-06-06,"Adventure/3D/First-Person","Adventure",0,"metascore"
"Ryse: Son of Rome","Xbox One",60,77,6,"MEDIO",2013-11-22,"Action Adventure/Fantasy/General/Fantasy","Action Adventure",1,"metascore"
"NBA Live 16","Xbox One",60,17,6,"MEDIO",2015-09-29,"Sports/Team/Basketball/Sim","Sports",0,"metascore"
"Skylar & Plux: Adventure on Clover Island","Xbox One",60,12,6,"MEDIO",2017-05-19,"Action/Platformer/3D","Action",0,"metascore"
"Beyond Eyes","Xbox One",60,24,6,"MEDIO",2015-08-04,"Action Adventure/General","Action Adventure",0,"metascore"
