"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Contrast","PlayStation 4",59,39,6.4,388,2013-11-15,"Platformer/3D/Miscellaneous/Puzzle/Action/Puzzle/Action","Platformer",5.9,"MEDIO","MEDIO",-0.5,0.5,1
"Loadout","PlayStation 4",59,9,5.9,90,2014-12-16,"Action/Shooter/Third-Person/Modern/Arcade","Action",5.9,"MEDIO","MEDIO",0,0,1
"Rain World","PlayStation 4",59,18,7,37,2017-03-28,"Action/Platformer/2D","Action",5.9,"MEDIO","MEDIO",-1.1,1.1,1
"Darksiders III: Keepers of the Void","PlayStation 4",59,11,2.2,13,2019-07-16,"Action Adventure/Open-World","Action Adventure",5.9,"MEDIO","BAIXO",3.7,3.7,1
"Utawarerumono Zan","PlayStation 4",59,12,3.8,12,2019-09-10,"Action/General","Action",5.9,"MEDIO","BAIXO",2.1,2.1,1
"Pillar","PlayStation 4",59,7,6.6,8,2015-02-17,"Puzzle/Action","Puzzle",5.9,"MEDIO","MEDIO",-0.699999999999999,0.699999999999999,1
"The Inpatient","PlayStation 4",59,57,5.8,95,2018-01-23,"Action Adventure/Survival","Action Adventure",5.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"SG/ZH: School Girl Zombie Hunter","PlayStation 4",59,11,6.2,18,2017-11-17,"Action/Shooter/Third-Person/Arcade","Action",5.9,"MEDIO","MEDIO",-0.3,0.3,1
"Rack N Ruin","PlayStation 4",59,12,6.6,8,2015-03-31,"Fantasy/Action/Action Adventure/General/Open-World","Fantasy",5.9,"MEDIO","MEDIO",-0.699999999999999,0.699999999999999,1
"Road Redemption","PlayStation 4",59,13,4.1,15,2018-11-06,"Simulation/Vehicle/Combat","Simulation",5.9,"MEDIO","BAIXO",1.8,1.8,1
"Final Fantasy XV: Episode Gladiolus","PlayStation 4",59,15,8.8,246,2017-03-29,"Role-Playing/Action RPG","Role-Playing",5.9,"MEDIO","ALTO",-2.9,2.9,1
"Drive!Drive!Drive!","PlayStation 4",59,8,5,7,2016-12-13,"Racing/Arcade/Automobile","Racing",5.9,"MEDIO","MEDIO",0.9,0.9,1
"PlayStation VR WORLDS","PlayStation 4",59,48,6.9,127,2016-10-10,"Miscellaneous/Party / Minigame","Miscellaneous",5.9,"MEDIO","MEDIO",-1,1,1
"Golem","PlayStation 4",59,19,7.2,26,2019-11-15,"Action/General","Action",5.9,"MEDIO","MEDIO",-1.3,1.3,1
"Entwined","PlayStation 4",59,49,6.7,180,2014-06-09,"Action/General/Arcade","Action",5.9,"MEDIO","MEDIO",-0.8,0.8,1
"Little Witch Academia: Chamber of Time","PlayStation 4",58,40,6.9,28,2018-05-15,"Action/Role-Playing/General/Action RPG","Action",5.8,"MEDIO","MEDIO",-1.1,1.1,1
"Blacklight: Retribution","PlayStation 4",58,11,6.1,193,2013-11-15,"Action/Shooter/Shooter/First-Person/Sci-Fi/Sci-Fi/Arcade","Action",5.8,"MEDIO","MEDIO",-0.3,0.3,1
"Star Ocean: Integrity and Faithlessness","PlayStation 4",58,67,6.4,269,2016-06-28,"Role-Playing/Action RPG/Japanese-Style","Role-Playing",5.8,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,1
"Jupiter & Mars","PlayStation 4",58,18,4.9,17,2019-04-22,"Simulation/General","Simulation",5.8,"MEDIO","BAIXO",0.899999999999999,0.899999999999999,1
"Attractio","PlayStation 4",58,16,6.1,9,2016-01-19,"Puzzle/Action/General","Puzzle",5.8,"MEDIO","MEDIO",-0.3,0.3,1
"Mitsurugi Kamui Hikae","PlayStation 4",58,8,4.2,11,2016-02-16,"Action/Beat-'Em-Up/3D","Action",5.8,"MEDIO","BAIXO",1.6,1.6,1
"Bladestorm: Nightmare","PlayStation 4",58,33,6,28,2015-03-17,"Action/Beat-'Em-Up/3D","Action",5.8,"MEDIO","MEDIO",-0.2,0.2,1
"Desert Child","PlayStation 4",58,8,6.2,6,2018-12-11,"Racing/Arcade/Futuristic","Racing",5.8,"MEDIO","MEDIO",-0.4,0.4,1
"Cel Damage HD","PlayStation 4",58,11,6.1,38,2014-04-22,"Simulation/Driving/Racing/Vehicle/Kart/Combat","Simulation",5.8,"MEDIO","MEDIO",-0.3,0.3,1
"Dark Rose Valkyrie","PlayStation 4",58,14,6,24,2017-06-06,"Role-Playing/Japanese-Style","Role-Playing",5.8,"MEDIO","MEDIO",-0.2,0.2,1
"Touhou: Scarlet Curiosity","PlayStation 4",58,20,7.2,20,2016-09-22,"Role-Playing/Action Adventure/General/Action RPG","Role-Playing",5.8,"MEDIO","MEDIO",-1.4,1.4,1
"Carnival Games VR","PlayStation 4",58,10,5.8,11,2016-10-28,"Action/Miscellaneous/General/Party / Minigame","Action",5.8,"MEDIO","MEDIO",0,0,1
"Omega Quintet","PlayStation 4",58,22,7,91,2015-04-28,"Console-style RPG/Role-Playing/Japanese-Style","Console-style RPG",5.8,"MEDIO","MEDIO",-1.2,1.2,1
"Little Dragons Cafe","PlayStation 4",57,12,4.2,11,2018-08-24,"Strategy/Management/Business / Tycoon","Strategy",5.7,"MEDIO","BAIXO",1.5,1.5,1
"Necropolis","PlayStation 4",57,9,3.8,4,2016-10-04,"Action Adventure/General","Action Adventure",5.7,"MEDIO","BAIXO",1.9,1.9,1
"Zotrix","PlayStation 4",57,8,3.7,6,2015-12-08,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",5.7,"MEDIO","BAIXO",2,2,1
"Onechanbara Z2: Chaos","PlayStation 4",57,40,6.8,86,2015-07-21,"Action Adventure/Survival","Action Adventure",5.7,"MEDIO","MEDIO",-1.1,1.1,1
"Tour de France 2018","PlayStation 4",57,7,6.4,14,2018-06-28,"Sports/Individual/Biking","Sports",5.7,"MEDIO","MEDIO",-0.7,0.7,1
"Aegis of Earth: Protonovus Assault","PlayStation 4",57,11,6.4,11,2016-03-15,"Strategy/Real-Time/Defense","Strategy",5.7,"MEDIO","MEDIO",-0.7,0.7,1
"Catlateral Damage","PlayStation 4",57,10,5.1,16,2016-03-22,"Action/Platformer/3D","Action",5.7,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Animal Force","PlayStation 4",57,10,5,10,2018-07-10,"Action/General","Action",5.7,"MEDIO","MEDIO",0.7,0.7,1
"Far Cry 5: Lost on Mars","PlayStation 4",57,10,5.6,46,2018-07-17,"Action/Shooter/First-Person/Arcade","Action",5.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Akiba's Trip: Undead & Undressed","PlayStation 4",57,21,6.8,62,2014-11-25,"Action Adventure/Adventure/General/Open-World","Action Adventure",5.7,"MEDIO","MEDIO",-1.1,1.1,1
"Theseus","PlayStation 4",56,22,6.5,19,2017-07-26,"Action Adventure/General","Action Adventure",5.6,"MEDIO","MEDIO",-0.9,0.9,1
"Surgeon Simulator: Anniversary Edition","PlayStation 4",56,19,5,66,2014-08-12,"Simulation/General/Virtual/Career","Simulation",5.6,"MEDIO","MEDIO",0.6,0.6,1
"Lethal VR","PlayStation 4",56,16,4.9,10,2016-12-20,"Action/Shooter/First-Person/Light Gun/Arcade","Action",5.6,"MEDIO","BAIXO",0.699999999999999,0.699999999999999,1
"Far Cry 4: Escape from Durgesh Prison","PlayStation 4",56,8,6.1,27,2015-01-13,"Action/Shooter/First-Person/Modern/Arcade","Action",5.6,"MEDIO","MEDIO",-0.5,0.5,1
"ADR1FT","PlayStation 4",56,21,4.8,34,2016-07-15,"Action/Action Adventure/General/Survival","Action",5.6,"MEDIO","BAIXO",0.8,0.8,1
"Toren","PlayStation 4",56,25,5.4,82,2015-05-12,"Fantasy/Action Adventure/General","Fantasy",5.6,"MEDIO","MEDIO",0.199999999999999,0.199999999999999,1
"Gal*Gun 2","PlayStation 4",56,12,6.8,20,2018-04-24,"Action/Shooter/Light Gun","Action",5.6,"MEDIO","MEDIO",-1.2,1.2,1
"Hardware: Rivals","PlayStation 4",56,24,5.2,87,2016-01-05,"Simulation/Vehicle/Combat","Simulation",5.6,"MEDIO","MEDIO",0.399999999999999,0.399999999999999,1
"Train Sim World","PlayStation 4",56,11,6.2,13,2018-07-24,"Miscellaneous/Compilation","Miscellaneous",5.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,1
"100ft Robot Golf","PlayStation 4",56,18,5.9,21,2017-09-27,"Sports/Individual/Golf/Arcade","Sports",5.6,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"Drawn to Death","PlayStation 4",56,37,6,145,2017-04-04,"Action/Shooter/Third-Person/Sci-Fi/Arcade","Action",5.6,"MEDIO","MEDIO",-0.4,0.4,1
"Bush Hockey League","PlayStation 4",56,16,4.7,13,2017-03-29,"Sports/Team/Ice Hockey/Arcade","Sports",5.6,"MEDIO","BAIXO",0.899999999999999,0.899999999999999,1
"Don't Knock Twice","PlayStation 4",56,7,6.3,7,2017-09-05,"Adventure/3D/First-Person","Adventure",5.6,"MEDIO","MEDIO",-0.7,0.7,1
"Ice Age: Scrat's Nutty Adventure","PlayStation 4",55,7,4.8,16,2019-10-18,"Action Adventure/General","Action Adventure",5.5,"MEDIO","BAIXO",0.7,0.7,1
"VR Ping Pong Pro","PlayStation 4",55,7,5.3,4,2019-11-12,"Sports/Individual/Other","Sports",5.5,"MEDIO","MEDIO",0.2,0.2,1
"Space Hulk: Deathwing","PlayStation 4",55,23,5.9,31,2018-05-22,"Action/Shooter/First-Person/Arcade","Action",5.5,"MEDIO","MEDIO",-0.4,0.4,1
"SportsBarVR","PlayStation 4",55,14,6,20,2016-10-18,"Sports/General","Sports",5.5,"MEDIO","MEDIO",-0.5,0.5,1
"Akiba's Beat","PlayStation 4",55,33,6.8,39,2017-05-16,"Action Adventure/Role-Playing/Action RPG","Action Adventure",5.5,"MEDIO","MEDIO",-1.3,1.3,1
"Touhou Genso Rondo: Bullet Ballet","PlayStation 4",55,19,5.3,37,2016-09-06,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",5.5,"MEDIO","MEDIO",0.2,0.2,1
"The Seven Deadly Sins: Knights of Britannia","PlayStation 4",55,33,6.3,30,2018-02-09,"Action/Beat-'Em-Up/3D","Action",5.5,"MEDIO","MEDIO",-0.8,0.8,1
"Anamorphine","PlayStation 4",55,7,3.6,5,2018-07-31,"Adventure/General","Adventure",5.5,"MEDIO","BAIXO",1.9,1.9,1
"Knack","PlayStation 4",54,83,6.4,1294,2013-11-15,"Action/Action Adventure/General/General/Linear","Action",5.4,"MEDIO","MEDIO",-1,1,1
"The Tomorrow Children","PlayStation 4",54,49,5.8,86,2016-09-06,"Sci-Fi/Strategy/Real-Time/General","Sci-Fi",5.4,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"Nippon Marathon","PlayStation 4",54,9,5.4,12,2018-12-17,"Sports/Individual/Athletics","Sports",5.4,"MEDIO","MEDIO",0,0,1
"In Space We Brawl","PlayStation 4",54,8,4.4,19,2014-10-14,"Action/General","Action",5.4,"MEDIO","BAIXO",1,1,1
"GUNS UP!","PlayStation 4",54,13,6.2,47,2015-12-05,"Action/Strategy/Real-Time/General","Action",5.4,"MEDIO","MEDIO",-0.8,0.8,1
"Farming Simulator 15","PlayStation 4",54,21,5.5,35,2015-05-19,"Simulation/General/Virtual/Career","Simulation",5.4,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Time Carnage","PlayStation 4",54,10,4.3,12,2018-04-10,"Action/Shooter/Light Gun","Action",5.4,"MEDIO","BAIXO",1.1,1.1,1
"Smashbox Arena","PlayStation 4",54,11,5.2,6,2017-07-25,"Action/Shooter/Light Gun","Action",5.4,"MEDIO","MEDIO",0.2,0.2,1
"Jagged Alliance: Rage!","PlayStation 4",54,7,3.4,5,2018-12-06,"Strategy/Turn-Based/Tactics","Strategy",5.4,"MEDIO","BAIXO",2,2,1
"Oure","PlayStation 4",53,8,5.5,24,2017-10-30,"Action Adventure/General","Action Adventure",5.3,"MEDIO","MEDIO",-0.2,0.2,1
"Tour de France 2014","PlayStation 4",53,9,5.5,26,2014-07-22,"Sports/Alternative/Individual/Biking","Sports",5.3,"MEDIO","MEDIO",-0.2,0.2,1
"SolSeraph","PlayStation 4",53,20,4,7,2019-07-10,"Action Adventure/General","Action Adventure",5.3,"MEDIO","BAIXO",1.3,1.3,1
"Bedlam: The Game by Christopher Brookmyre","PlayStation 4",53,18,4.2,12,2015-10-13,"Action/Shooter/First-Person/Arcade","Action",5.3,"MEDIO","BAIXO",1.1,1.1,1
"Black Clover: Quartet Knights","PlayStation 4",53,12,6.6,21,2018-09-14,"Action Adventure/General","Action Adventure",5.3,"MEDIO","MEDIO",-1.3,1.3,1
"Adam's Venture: Origins","PlayStation 4",53,7,5.6,30,2016-04-01,"Adventure/Point-and-Click","Adventure",5.3,"MEDIO","MEDIO",-0.3,0.3,1
"Bound by Flame","PlayStation 4",53,40,5.8,250,2014-05-06,"Role-Playing/Action RPG","Role-Playing",5.3,"MEDIO","MEDIO",-0.5,0.5,1
"Natural Doctrine","PlayStation 4",53,31,6,86,2014-09-30,"Strategy/Turn-Based/General/Fantasy/Tactics","Strategy",5.3,"MEDIO","MEDIO",-0.7,0.7,1
"Loading Human: Chapter 1","PlayStation 4",53,16,6.5,28,2016-10-13,"Adventure/3D/First-Person","Adventure",5.3,"MEDIO","MEDIO",-1.2,1.2,1
"Kill Strain","PlayStation 4",53,8,7.2,31,2016-07-12,"Action/General","Action",5.3,"MEDIO","MEDIO",-1.9,1.9,1
"Doctor Who: The Edge Of Time","PlayStation 4",52,9,7.2,9,2019-11-12,"Adventure/3D/First-Person","Adventure",5.2,"MEDIO","MEDIO",-2,2,1
"Eden-Tomorrow","PlayStation 4",52,8,5.3,15,2019-02-12,"Action Adventure/General","Action Adventure",5.2,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Hidden Dragon Legend","PlayStation 4",52,13,5.3,25,2017-09-19,"Action/Platformer/2D","Action",5.2,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Fimbul","PlayStation 4",52,9,1.5,6,2019-02-28,"Action Adventure/General","Action Adventure",5.2,"MEDIO","BAIXO",3.7,3.7,1
"Pixel Gear","PlayStation 4",51,15,4.8,23,2016-10-20,"Action/Shooter/First-Person/Arcade","Action",5.1,"MEDIO","BAIXO",0.3,0.3,1
"Risen 3: Titan Lords - Enhanced Edition","PlayStation 4",51,16,5.3,74,2015-08-21,"Role-Playing/General/Action RPG","Role-Playing",5.1,"MEDIO","MEDIO",-0.2,0.2,1
"Koi","PlayStation 4",51,26,5.7,17,2016-04-19,"Action Adventure/General","Action Adventure",5.1,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,1
"Shadwen","PlayStation 4",51,24,5.9,17,2016-05-17,"Action Adventure/General","Action Adventure",5.1,"MEDIO","MEDIO",-0.800000000000001,0.800000000000001,1
"Mark McMorris Infinite Air","PlayStation 4",50,16,7.3,60,2016-10-25,"Sports/Individual/Ski / Snowboard","Sports",5,"MEDIO","MEDIO",-2.3,2.3,1
"Wolfenstein: Cyberpilot","PlayStation 4",50,35,3.8,44,2019-07-26,"Action/Shooter/First-Person/Arcade","Action",5,"MEDIO","BAIXO",1.2,1.2,1
"Mighty Morphin Power Rangers: Mega Battle","PlayStation 4",49,19,5.2,24,2017-01-17,"Action/Beat-'Em-Up/2D","Action",4.9,"BAIXO","MEDIO",-0.3,0.3,1
"Crisis on the Planet of the Apes VR","PlayStation 4",49,14,2.1,11,2018-04-03,"Action/Shooter/Light Gun","Action",4.9,"BAIXO","BAIXO",2.8,2.8,1
"Red Goddess: Inner World","PlayStation 4",49,14,7.1,86,2015-06-30,"Action/Platformer/2D","Action",4.9,"BAIXO","MEDIO",-2.2,2.2,1
"Blue Estate","PlayStation 4",49,19,6,85,2014-06-24,"Action/Shooter/Light Gun/Rail","Action",4.9,"BAIXO","MEDIO",-1.1,1.1,1
"Vane","PlayStation 4",49,53,5.4,34,2019-01-15,"Adventure/General","Adventure",4.9,"BAIXO","MEDIO",-0.5,0.5,1
"Double Dragon IV","PlayStation 4",49,18,6.1,28,2017-01-30,"Action/Beat-'Em-Up/2D","Action",4.9,"BAIXO","MEDIO",-1.2,1.2,1
"Moto Racer 4","PlayStation 4",49,11,4.5,13,2017-01-24,"Racing/Arcade/Other","Racing",4.9,"BAIXO","BAIXO",0.4,0.4,1
"A Bastard's Tale","PlayStation 4",48,7,5.5,6,2016-10-04,"Action/Fighting/2D","Action",4.8,"BAIXO","MEDIO",-0.7,0.7,1
"Daylight","PlayStation 4",48,27,4.7,106,2014-04-29,"Horror/Action Adventure/Horror/Survival","Horror",4.8,"BAIXO","BAIXO",0.0999999999999996,0.0999999999999996,1
"Out of Ammo","PlayStation 4",48,15,7.3,28,2018-01-30,"Action/Shooter/First-Person/Arcade","Action",4.8,"BAIXO","MEDIO",-2.5,2.5,1
"Syberia 3","PlayStation 4",48,18,6,63,2017-04-25,"Adventure/3D/Third-Person","Adventure",4.8,"BAIXO","MEDIO",-1.2,1.2,1
"Decay of Logos","PlayStation 4",47,10,4.9,16,2019-08-27,"Role-Playing/Action RPG","Role-Playing",4.7,"BAIXO","BAIXO",-0.2,0.2,1
"Soul Axiom","PlayStation 4",47,9,4.8,4,2016-06-07,"Adventure/3D/First-Person","Adventure",4.7,"BAIXO","BAIXO",-0.0999999999999996,0.0999999999999996,1
"SingStar: Ultimate Party","PlayStation 4",47,19,4.8,21,2014-10-24,"Miscellaneous/Rhythm/Music","Miscellaneous",4.7,"BAIXO","BAIXO",-0.0999999999999996,0.0999999999999996,1
"League of War: VR Arena","PlayStation 4",46,9,5,5,2017-11-07,"Strategy/Real-Time/General","Strategy",4.6,"BAIXO","MEDIO",-0.4,0.4,1
"Primal Carnage: Extinction","PlayStation 4",46,10,6.1,19,2015-10-20,"Action Adventure/Sci-Fi/General/Action/Shooter/First-Person/Arcade","Action Adventure",4.6,"BAIXO","MEDIO",-1.5,1.5,1
"Zenith","PlayStation 4",46,11,6.6,11,2016-09-20,"Role-Playing/Action RPG","Role-Playing",4.6,"BAIXO","MEDIO",-2,2,1
"ARK Park","PlayStation 4",46,11,4.6,25,2018-03-22,"Adventure/3D/First-Person","Adventure",4.6,"BAIXO","BAIXO",0,0,1
"Bubsy: The Woolies Strike Back","PlayStation 4",45,20,5.7,132,2017-10-31,"Action/Platformer/2D","Action",4.5,"BAIXO","MEDIO",-1.2,1.2,1
"Bravo Team","PlayStation 4",45,39,4.6,56,2018-03-06,"Action/Shooter/First-Person/Arcade","Action",4.5,"BAIXO","BAIXO",-0.0999999999999996,0.0999999999999996,1
"Q*bert: Rebooted","PlayStation 4",44,10,4.9,29,2015-02-17,"Action/General/Arcade","Action",4.4,"BAIXO","BAIXO",-0.5,0.5,1
"Harmonix Music VR","PlayStation 4",44,10,6.3,22,2016-10-10,"Action/Rhythm/Dancing","Action",4.4,"BAIXO","MEDIO",-1.9,1.9,1
"Submersed","PlayStation 4",44,8,4.6,16,2019-07-17,"Action Adventure/Survival","Action Adventure",4.4,"BAIXO","BAIXO",-0.199999999999999,0.199999999999999,1
"Calvino Noir","PlayStation 4",44,7,7.1,8,2015-08-25,"Action Adventure/General","Action Adventure",4.4,"BAIXO","MEDIO",-2.7,2.7,1
"MilitAnt","PlayStation 4",44,10,5.4,14,2016-07-12,"Action/Platformer/Shooter/2D/Shoot-'Em-Up/Vertical","Action",4.4,"BAIXO","MEDIO",-1,1,1
"New Gundam Breaker","PlayStation 4",43,22,3.1,50,2018-06-22,"Action/General","Action",4.3,"BAIXO","BAIXO",1.2,1.2,1
"Dead or Alive Xtreme 3: Fortune","PlayStation 4",43,9,7.5,163,2016-03-24,"Sports/Volleyball/Team","Sports",4.3,"BAIXO","ALTO",-3.2,3.2,1
"Surgeon Simulator: Experience Reality","PlayStation 4",43,8,4.2,14,2016-12-03,"Simulation/Virtual/Career","Simulation",4.3,"BAIXO","BAIXO",0.0999999999999996,0.0999999999999996,1
"Touhou Kobuto V: Burst Battle","PlayStation 4",42,12,3.5,14,2017-10-10,"Action/Fighting/3D","Action",4.2,"BAIXO","BAIXO",0.7,0.7,1
"MX vs. ATV Supercross Encore","PlayStation 4",42,8,4.2,22,2015-10-27,"Racing/General/Arcade/Automobile","Racing",4.2,"BAIXO","BAIXO",0,0,1
"Rugby 18","PlayStation 4",41,11,4.2,10,2017-10-24,"Sports/Team/Rugby","Sports",4.1,"BAIXO","BAIXO",-0.100000000000001,0.100000000000001,1
"One Way Trip","PlayStation 4",41,12,4.3,4,2016-08-30,"Action/General","Action",4.1,"BAIXO","BAIXO",-0.2,0.2,1
"Gungrave VR","PlayStation 4",41,16,4.2,23,2018-12-11,"Action/Shooter/Light Gun","Action",4.1,"BAIXO","BAIXO",-0.100000000000001,0.100000000000001,1
"Dollhouse","PlayStation 4",41,7,4.7,14,2019-05-24,"Adventure/General","Adventure",4.1,"BAIXO","BAIXO",-0.600000000000001,0.600000000000001,1
"Ace Banana","PlayStation 4",40,18,4.3,20,2016-10-13,"Action/General","Action",4,"BAIXO","BAIXO",-0.3,0.3,1
"Troll and I","PlayStation 4",39,12,4.7,36,2017-03-21,"Action Adventure/General","Action Adventure",3.9,"BAIXO","BAIXO",-0.8,0.8,1
"Putty Squad","PlayStation 4",38,8,3,53,2014-03-11,"Action/Platformer/Platformer/2D/2D","Action",3.8,"BAIXO","BAIXO",0.8,0.8,1
"Umbrella Corps","PlayStation 4",38,55,2.5,175,2016-06-21,"Action/Shooter/Third-Person/Tactical","Action",3.8,"BAIXO","BAIXO",1.3,1.3,1
"Heavy Fire: Red Shadow","PlayStation 4",38,10,4.3,10,2018-10-16,"Action/Shooter/First-Person/Arcade","Action",3.8,"BAIXO","BAIXO",-0.5,0.5,1
"Dying: Reborn","PlayStation 4",38,17,5.2,33,2017-02-28,"Adventure/3D/First-Person","Adventure",3.8,"BAIXO","MEDIO",-1.4,1.4,1
"Godzilla","PlayStation 4",38,56,3.3,279,2015-07-14,"Action/General","Action",3.8,"BAIXO","BAIXO",0.5,0.5,1
"Randall","PlayStation 4",38,10,2.5,10,2017-06-06,"Action/Platformer/2D","Action",3.8,"BAIXO","BAIXO",1.3,1.3,1
"Left Alive","PlayStation 4",37,39,8.2,1616,2019-03-05,"Action Adventure/General","Action Adventure",3.7,"BAIXO","ALTO",-4.5,4.5,1
"Crystal Rift","PlayStation 4",37,10,6.6,13,2016-11-29,"Role-Playing/Western-Style","Role-Playing",3.7,"BAIXO","MEDIO",-2.9,2.9,1
"Fluster Cluck","PlayStation 4",37,10,4.1,27,2014-10-21,"Action/General","Action",3.7,"BAIXO","BAIXO",-0.399999999999999,0.399999999999999,1
"Alekhine's Gun","PlayStation 4",36,10,3.7,76,2016-03-01,"Action Adventure/General","Action Adventure",3.6,"BAIXO","BAIXO",-0.1,0.1,1
"Eternity: The Last Unicorn","PlayStation 4",36,8,3.7,20,2019-03-05,"Role-Playing/Action RPG","Role-Playing",3.6,"BAIXO","BAIXO",-0.1,0.1,1
"One Piece: Grand Cruise","PlayStation 4",35,9,2.9,16,2018-05-22,"Action/General","Action",3.5,"BAIXO","BAIXO",0.6,0.6,1
"Weeping Doll","PlayStation 4",32,17,2.7,17,2016-10-27,"Adventure/General","Adventure",3.2,"BAIXO","BAIXO",0.5,0.5,1
"Dino Dini's Kick Off Revival","PlayStation 4",31,22,4.5,71,2016-06-23,"Sports/Team/Soccer/Arcade","Sports",3.1,"BAIXO","BAIXO",-1.4,1.4,1
"Air Conflicts: Vietnam Ultimate Edition","PlayStation 4",30,10,1.7,28,2014-09-16,"Action/Simulation/Flight/Combat","Action",3,"BAIXO","BAIXO",1.3,1.3,1
"The Quiet Man","PlayStation 4",28,22,1.9,144,2018-11-01,"Action Adventure/General/Linear","Action Adventure",2.8,"BAIXO","BAIXO",0.9,0.9,1
"Basement Crawl","PlayStation 4",27,16,2.8,66,2014-02-25,"Action/General/General","Action",2.7,"BAIXO","BAIXO",-0.0999999999999996,0.0999999999999996,1
"Road Rage","PlayStation 4",26,14,2.3,27,2017-11-14,"Simulation/Vehicle/Combat","Simulation",2.6,"BAIXO","BAIXO",0.3,0.3,1
"Afro Samurai 2: Revenge of Kuma Volume One","PlayStation 4",21,15,2.8,59,2015-09-22,"Action/Beat-'Em-Up/2D","Action",2.1,"BAIXO","BAIXO",-0.7,0.7,1
