"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Super Mega Baseball 2","Xbox One",81,21,7.2,24,2018-05-01,"Sports/Team/Baseball/Arcade","Sports",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"World of Final Fantasy Maxima","Xbox One",81,9,7.8,18,2018-11-06,"Role-Playing/Japanese-Style","Role-Playing",8.1,"ALTO","ALTO",0.3,0.3,0
"Call of Duty: Advanced Warfare","Xbox One",81,53,5.5,934,2014-11-03,"Action/Shooter/First-Person/Modern/Arcade","Action",8.1,"ALTO","MEDIO",2.6,2.6,0
"Star Wars Jedi: Fallen Order","Xbox One",81,33,8.2,673,2019-11-15,"Action/Action Adventure/General","Action",8.1,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Unravel Two","Xbox One",81,23,7.4,48,2018-06-09,"Action/Platformer/2D","Action",8.1,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Life is Strange: Before the Storm - Episode 3: Hell is Empty","Xbox One",81,10,7.5,23,2017-12-20,"Action Adventure/General","Action Adventure",8.1,"ALTO","ALTO",0.6,0.6,0
"Guitar Hero Live","Xbox One",81,21,5,76,2015-10-20,"Action/Rhythm/Music","Action",8.1,"ALTO","MEDIO",3.1,3.1,0
"The Gardens Between","Xbox One",81,7,6.8,26,2018-11-29,"Adventure/General","Adventure",8.1,"ALTO","MEDIO",1.3,1.3,0
"Madden NFL 19","Xbox One",81,21,2.8,97,2018-08-10,"Sports/Team/Football/Sim","Sports",8.1,"ALTO","BAIXO",5.3,5.3,0
"Watch Dogs 2","Xbox One",81,11,7.3,292,2016-11-15,"Action Adventure/Open-World","Action Adventure",8.1,"ALTO","MEDIO",0.8,0.8,0
"Middle-earth: Shadow of War","Xbox One",81,38,4.2,366,2017-10-10,"Action Adventure/Open-World","Action Adventure",8.1,"ALTO","BAIXO",3.9,3.9,0
"Awesomenauts Assemble!","Xbox One",81,7,7.2,5,2016-09-07,"Strategy/Real-Time/MOBA","Strategy",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Laser League","Xbox One",81,11,7.3,12,2018-05-10,"Sports/Team/Futuristic","Sports",8.1,"ALTO","MEDIO",0.8,0.8,0
"Project CARS","Xbox One",81,16,5.8,154,2015-05-12,"Driving/Racing/Simulation/General/Automobile","Driving",8.1,"ALTO","MEDIO",2.3,2.3,0
"Valiant Hearts: The Great War","Xbox One",81,16,8.1,204,2014-06-25,"Platformer/2D/Action/Platformer/2D","Platformer",8.1,"ALTO","ALTO",0,0,0
"Remnant: From the Ashes","Xbox One",81,13,7.2,107,2019-08-20,"Action/Shooter/Third-Person/Arcade","Action",8.1,"ALTO","MEDIO",0.899999999999999,0.899999999999999,0
"Ys Origin","Xbox One",81,14,7.4,17,2018-04-11,"Role-Playing/Action RPG","Role-Playing",8.1,"ALTO","MEDIO",0.699999999999999,0.699999999999999,0
"Sniper Elite 4","Xbox One",81,18,7.3,74,2017-02-14,"Action/Shooter/First-Person/Tactical","Action",8.1,"ALTO","MEDIO",0.8,0.8,0
"Wargroove","Xbox One",81,8,5.4,35,2019-02-01,"General/Strategy/Turn-Based/Tactics","General",8.1,"ALTO","MEDIO",2.7,2.7,0
"Subnautica","Xbox One",81,9,8.1,56,2018-12-04,"Adventure/General","Adventure",8.1,"ALTO","ALTO",0,0,0
"Call of Duty: Modern Warfare","Xbox One",80,22,3.7,1269,2019-10-25,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","BAIXO",4.3,4.3,0
"Plants vs Zombies: Garden Warfare 2","Xbox One",80,64,7.9,120,2016-02-23,"Action/Shooter/Third-Person/Tactical","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Tales of Vesperia: Definitive Edition","Xbox One",80,10,7.2,35,2019-01-11,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","MEDIO",0.8,0.8,0
"Pac-Man 256","Xbox One",80,10,7.3,6,2016-06-21,"Action/General/Arcade","Action",8,"ALTO","MEDIO",0.7,0.7,0
"Darksiders: Warmastered Edition","Xbox One",80,17,8.2,41,2016-11-22,"Action Adventure/Open-World","Action Adventure",8,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Phoenix Wright: Ace Attorney Trilogy","Xbox One",80,12,7.3,19,2019-04-09,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","MEDIO",0.7,0.7,0
"LEGO Dimensions","Xbox One",80,12,7,32,2015-09-27,"Action Adventure/General","Action Adventure",8,"ALTO","MEDIO",1,1,0
"King's Quest Chapter 3: Once Upon a Climb","Xbox One",80,8,5.7,10,2016-04-26,"Adventure/General","Adventure",8,"ALTO","MEDIO",2.3,2.3,0
"Life is Strange: Episode 5 - Polarized","Xbox One",80,7,8.3,87,2015-10-20,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"Game of Thrones: Episode Three - The Sword in the Darkness","Xbox One",80,9,7.8,34,2015-03-25,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","ALTO",0.2,0.2,0
"Sine Mora EX","Xbox One",80,7,8.1,7,2017-08-08,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",8,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Trine 4: The Nightmare Prince","Xbox One",80,16,6.9,17,2019-10-08,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",1.1,1.1,0
"Overcooked!","Xbox One",80,13,6.9,42,2016-08-03,"Action/Simulation/Arcade/Virtual/Career","Action",8,"ALTO","MEDIO",1.1,1.1,0
"Virginia","Xbox One",80,13,5.7,42,2016-09-22,"Adventure/3D/First-Person","Adventure",8,"ALTO","MEDIO",2.3,2.3,0
"Trials Fusion","Xbox One",80,28,7,169,2014-04-16,"Driving/Racing/Arcade/Motorcycle/Automobile/Street/Street","Driving",8,"ALTO","MEDIO",1,1,0
"Life is Strange: Episode 3 - Chaos Theory","Xbox One",80,12,8.4,73,2015-05-19,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",-0.4,0.4,0
"Game of Thrones: Episode One - Iron From Ice","Xbox One",80,14,7.9,82,2014-12-03,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Naruto Shippuden: Ultimate Ninja Storm 4","Xbox One",80,12,8.2,86,2016-02-09,"Action/Fighting/3D","Action",8,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"Borderlands: The Handsome Collection","Xbox One",80,11,7.9,160,2015-03-24,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Wonder Boy: The Dragon's Trap","Xbox One",80,14,7.6,18,2017-04-18,"Action Adventure/General","Action Adventure",8,"ALTO","ALTO",0.4,0.4,0
"Castlevania Anniversary Collection","Xbox One",80,7,7.5,13,2019-05-16,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.5,0.5,0
"Mutant Year Zero: Road to Eden","Xbox One",80,13,8,75,2018-12-04,"Strategy/Turn-Based/Tactics","Strategy",8,"ALTO","ALTO",0,0,0
"Game of Thrones: Episode Six - The Ice Dragon","Xbox One",80,7,7.8,30,2015-11-17,"Action/General/Adventure/Point-and-Click","Action",8,"ALTO","ALTO",0.2,0.2,0
"Mega Man Legacy Collection","Xbox One",80,30,8.4,83,2015-08-25,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",-0.4,0.4,0
"NHL 16","Xbox One",80,18,6,86,2015-09-15,"Sports/Team/Ice Hockey/Sim","Sports",8,"ALTO","MEDIO",2,2,0
"Hand of Fate","Xbox One",80,11,7.3,44,2015-02-18,"Role-Playing/Miscellaneous/General/Board / Card Game","Role-Playing",8,"ALTO","MEDIO",0.7,0.7,0
"Valfaris","Xbox One",80,8,7.9,9,2019-11-15,"Action/Platformer/2D","Action",8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Aaero","Xbox One",80,13,6.5,11,2017-04-11,"Action/Shooter/Rail","Action",8,"ALTO","MEDIO",1.5,1.5,0
"Street Fighter: 30th Anniversary Collection","Xbox One",80,11,7.6,29,2018-05-29,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","ALTO",0.4,0.4,0
"Darkwood","Xbox One",80,10,7.8,8,2019-05-17,"Action Adventure/Survival","Action Adventure",8,"ALTO","ALTO",0.2,0.2,0
"Dragon's Dogma: Dark Arisen","Xbox One",80,8,7.8,43,2017-10-03,"Role-Playing/Action RPG","Role-Playing",8,"ALTO","ALTO",0.2,0.2,0
"Kingdom Hearts III","Xbox One",80,23,8.3,561,2019-01-29,"Action RPG/Action Adventure/Fantasy/Role-Playing/Action RPG","Action RPG",8,"ALTO","ALTO",-0.300000000000001,0.300000000000001,0
"Children of Morta","Xbox One",80,12,8.4,37,2019-10-15,"Role-Playing/Adventure/General/Action RPG","Role-Playing",8,"ALTO","ALTO",-0.4,0.4,0
"Borderlands: Game of the Year Edition","Xbox One",80,7,6.7,23,2019-04-03,"Miscellaneous/Compilation","Miscellaneous",8,"ALTO","MEDIO",1.3,1.3,0
"The Adventure Pals","Xbox One",80,8,7.2,13,2018-04-03,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",0.8,0.8,0
"The Golf Club 2019 featuring PGA Tour","Xbox One",80,7,4.9,28,2018-08-28,"Sports/Individual/Golf/Sim","Sports",8,"ALTO","BAIXO",3.1,3.1,0
"Tom Clancy's The Division","Xbox One",80,33,6.9,702,2016-03-08,"Shooter/Modern/Modern/Action/Shooter/Third-Person/Tactical/Arcade","Shooter",8,"ALTO","MEDIO",1.1,1.1,0
"Madden NFL 15","Xbox One",80,19,6.2,138,2014-08-26,"Sports/Traditional/Team/Football/Sim","Sports",8,"ALTO","MEDIO",1.8,1.8,0
"Life is Strange 2: Episode 1 - Roads","Xbox One",80,14,5.1,58,2018-09-27,"Action Adventure/General","Action Adventure",8,"ALTO","MEDIO",2.9,2.9,0
"Arise: A Simple Story","Xbox One",80,10,7.8,36,2019-12-03,"Action/General","Action",8,"ALTO","ALTO",0.2,0.2,0
"King's Quest Chapter 1: A Knight to Remember","Xbox One",80,26,7.8,40,2015-07-29,"Adventure/General","Adventure",8,"ALTO","ALTO",0.2,0.2,0
"Game of Thrones: Episode Four - Sons of Winter","Xbox One",80,8,7.1,27,2015-05-26,"Action/Adventure/General/Point-and-Click","Action",8,"ALTO","MEDIO",0.9,0.9,0
"Elite: Dangerous","Xbox One",80,30,7.1,116,2015-10-06,"Simulation/Space/Civilian","Simulation",8,"ALTO","MEDIO",0.9,0.9,0
"Salt and Sanctuary","Xbox One",80,7,6.5,13,2019-02-06,"Action/Platformer/2D","Action",8,"ALTO","MEDIO",1.5,1.5,0
"TowerFall Ascension","Xbox One",80,10,7.2,6,2017-01-25,"Action/General","Action",8,"ALTO","MEDIO",0.8,0.8,0
"Call of Duty: WWII","Xbox One",80,21,4.3,422,2017-11-03,"Action/Shooter/First-Person/Arcade","Action",8,"ALTO","BAIXO",3.7,3.7,0
"SMITE","Xbox One",80,21,7.3,116,2015-08-19,"Strategy/Real-Time/MOBA","Strategy",8,"ALTO","MEDIO",0.7,0.7,0
"NBA 2K20","Xbox One",80,18,1.4,311,2019-09-06,"Sports/Team/Basketball/Sim","Sports",8,"ALTO","BAIXO",6.6,6.6,0
"A Way Out","Xbox One",79,26,7.7,167,2018-03-23,"Action Adventure/General","Action Adventure",7.9,"ALTO","ALTO",0.2,0.2,0
"Rock Band 4","Xbox One",79,27,6.5,58,2015-10-06,"Action/Rhythm/Music","Action",7.9,"ALTO","MEDIO",1.4,1.4,0
"The Evil Within","Xbox One",79,24,7.4,523,2014-10-14,"Horror/Action Adventure/Horror/Survival","Horror",7.9,"ALTO","MEDIO",0.5,0.5,0
"Shantae and the Pirate's Curse","Xbox One",79,8,8.1,30,2016-03-16,"Action/Platformer/2D","Action",7.9,"ALTO","ALTO",-0.199999999999999,0.199999999999999,0
"The Council - Episode 1: The Mad Ones","Xbox One",79,10,7.5,19,2018-03-13,"Adventure/General","Adventure",7.9,"ALTO","ALTO",0.4,0.4,0
"For Honor","Xbox One",79,26,5.8,293,2017-02-14,"Action Adventure/General","Action Adventure",7.9,"ALTO","MEDIO",2.1,2.1,0
"Ace Combat 7: Skies Unknown","Xbox One",79,17,7.9,106,2019-01-18,"Simulation/Flight/Combat","Simulation",7.9,"ALTO","ALTO",0,0,0
"Crash Bandicoot N. Sane Trilogy","Xbox One",79,15,7.5,102,2018-06-29,"Miscellaneous/Compilation","Miscellaneous",7.9,"ALTO","ALTO",0.4,0.4,0
"Life is Strange: Before the Storm - Episode 1: Awake","Xbox One",79,12,7.7,44,2017-08-31,"Action Adventure/General","Action Adventure",7.9,"ALTO","ALTO",0.2,0.2,0
"Killing Floor 2","Xbox One",79,9,6.8,9,2017-08-29,"Action/Shooter/First-Person/Arcade","Action",7.9,"ALTO","MEDIO",1.1,1.1,0
"FIFA 20","Xbox One",79,18,1.3,339,2019-09-24,"Sports/Team/Soccer/Sim","Sports",7.9,"ALTO","BAIXO",6.6,6.6,0
"Hitman - Episode 2: Sapienza","Xbox One",79,7,6.7,26,2016-04-26,"Action Adventure/General","Action Adventure",7.9,"ALTO","MEDIO",1.2,1.2,0
"Wolfenstein: The New Order","Xbox One",79,18,7.8,487,2014-05-20,"General/Shooter/Historic/Action/Shooter/First-Person/Historic/Arcade","General",7.9,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Madden NFL 20","Xbox One",79,22,1.8,117,2019-07-30,"Action/Sports/General/Team/Football/Sim","Action",7.9,"ALTO","BAIXO",6.1,6.1,0
"GRID","Xbox One",79,14,5.1,27,2019-10-11,"Racing/Simulation/Automobile","Racing",7.9,"ALTO","MEDIO",2.8,2.8,0
"Torment: Tides of Numenera","Xbox One",79,12,6.7,40,2017-02-28,"General/Role-Playing/Western-Style","General",7.9,"ALTO","MEDIO",1.2,1.2,0
"Burnout Paradise Remastered","Xbox One",79,30,7,46,2018-03-16,"Racing/Arcade/Automobile","Racing",7.9,"ALTO","MEDIO",0.9,0.9,0
"Tacoma","Xbox One",79,20,6.3,54,2017-08-02,"Adventure/General","Adventure",7.9,"ALTO","MEDIO",1.6,1.6,0
"Pro Evolution Soccer 2015","Xbox One",79,9,6.7,70,2014-11-11,"Action/General/Sports/Traditional/Team/Soccer/Sim","Action",7.9,"ALTO","MEDIO",1.2,1.2,0
"Victor Vran: Overkill Edition","Xbox One",79,10,7,6,2017-05-30,"Role-Playing/Action RPG","Role-Playing",7.9,"ALTO","MEDIO",0.9,0.9,0
"The Book of Unwritten Tales 2","Xbox One",79,7,7.5,11,2015-09-18,"Adventure/General/Point-and-Click","Adventure",7.9,"ALTO","ALTO",0.4,0.4,0
"Mantis Burn Racing","Xbox One",79,9,7.1,17,2016-10-12,"Racing/Arcade/Automobile","Racing",7.9,"ALTO","MEDIO",0.800000000000001,0.800000000000001,0
"God's Trigger","Xbox One",79,7,7.9,30,2019-04-18,"Action/Action Adventure/Shooter/Linear/Shoot-'Em-Up/Top-Down","Action",7.9,"ALTO","ALTO",0,0,0
"The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two","Xbox One",78,13,6.5,22,2016-12-20,"Action/Adventure/General/Point-and-Click","Action",7.8,"ALTO","MEDIO",1.3,1.3,0
"DG2: Defense Grid 2","Xbox One",78,8,7,26,2014-09-24,"Strategy/Real-Time/General/Defense","Strategy",7.8,"ALTO","MEDIO",0.8,0.8,0
"This War of Mine: The Little Ones","Xbox One",78,19,7.7,41,2016-01-29,"Strategy/Real-Time/General","Strategy",7.8,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Torchlight II","Xbox One",78,7,7.2,14,2019-09-03,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","MEDIO",0.6,0.6,0
"Layers of Fear","Xbox One",78,10,7.1,112,2016-02-16,"Adventure/3D/First-Person","Adventure",7.8,"ALTO","MEDIO",0.7,0.7,0
"GreedFall","Xbox One",78,14,8,96,2019-09-10,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","ALTO",-0.2,0.2,0
"Alien: Isolation","Xbox One",78,24,8,400,2014-10-07,"Action Adventure/Sci-Fi/General/Survival","Action Adventure",7.8,"ALTO","ALTO",-0.2,0.2,0
"The Walking Dead: The Telltale Series - The Final Season","Xbox One",78,7,7.6,39,2018-08-14,"Adventure/Point-and-Click","Adventure",7.8,"ALTO","ALTO",0.2,0.2,0
"The Surge 2","Xbox One",78,15,6.7,65,2019-09-24,"Role-Playing/Action RPG","Role-Playing",7.8,"ALTO","MEDIO",1.1,1.1,0
"Skylanders Imaginators","Xbox One",78,14,5.2,18,2016-10-16,"Action/Platformer/3D","Action",7.8,"ALTO","MEDIO",2.6,2.6,0
"Shadow Warrior 2","Xbox One",78,12,5.6,21,2017-05-19,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",2.2,2.2,0
"Yonder: The Cloud Catcher Chronicles","Xbox One",78,8,7.3,6,2019-02-27,"Action Adventure/Open-World","Action Adventure",7.8,"ALTO","MEDIO",0.5,0.5,0
"Blackwood Crossing","Xbox One",78,14,6.7,10,2017-04-05,"Adventure/General","Adventure",7.8,"ALTO","MEDIO",1.1,1.1,0
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One","Xbox One",78,14,6.4,31,2016-12-20,"Action/Adventure/General/Point-and-Click","Action",7.8,"ALTO","MEDIO",1.4,1.4,0
"Battlefield V","Xbox One",78,38,2.9,761,2018-11-15,"Action/Shooter/First-Person/Tactical","Action",7.8,"ALTO","BAIXO",4.9,4.9,0
"Ken Follett's The Pillars of the Earth","Xbox One",78,11,7,8,2017-08-15,"Adventure/Visual Novel","Adventure",7.8,"ALTO","MEDIO",0.8,0.8,0
"Q.U.B.E. 2","Xbox One",78,16,7.3,16,2018-03-13,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",0.5,0.5,0
"Watch Dogs","Xbox One",78,15,6,796,2014-05-27,"Action Adventure/Modern/General/Modern/Open-World","Action Adventure",7.8,"ALTO","MEDIO",1.8,1.8,0
"Fallout 4: Far Harbor","Xbox One",78,14,6.5,93,2016-05-19,"Role-Playing/Western-Style","Role-Playing",7.8,"ALTO","MEDIO",1.3,1.3,0
"Skylanders Trap Team","Xbox One",78,22,7.3,15,2014-10-05,"Action/Platformer/3D","Action",7.8,"ALTO","MEDIO",0.5,0.5,0
"Immortal Redneck","Xbox One",78,9,7.4,10,2018-02-27,"Action/Shooter/First-Person/Arcade","Action",7.8,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Disney Infinity 3.0 Edition","Xbox One",78,18,5.8,25,2015-08-30,"Action Adventure/General","Action Adventure",7.8,"ALTO","MEDIO",2,2,0
"Call of Duty: Ghosts","Xbox One",78,7,4.4,726,2013-11-19,"Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade","Action",7.8,"ALTO","BAIXO",3.4,3.4,0
"Assassin's Creed Syndicate","Xbox One",78,22,6.4,537,2015-10-23,"Historic/Action Adventure/Open-World","Historic",7.8,"ALTO","MEDIO",1.4,1.4,0
"Tropico 6","Xbox One",78,7,7.3,9,2019-09-27,"Strategy/Management/Government","Strategy",7.8,"ALTO","MEDIO",0.5,0.5,0
"Bridge Constructor Portal","Xbox One",78,9,6.5,11,2018-02-28,"Simulation/Virtual/Career","Simulation",7.8,"ALTO","MEDIO",1.3,1.3,0
"Oxenfree","Xbox One",78,29,7.6,73,2016-01-15,"Action Adventure/Adventure/General","Action Adventure",7.8,"ALTO","ALTO",0.2,0.2,0
"The Awesome Adventures of Captain Spirit","Xbox One",78,21,7.8,41,2018-06-26,"Action Adventure/General","Action Adventure",7.8,"ALTO","ALTO",0,0,0
"Hue","Xbox One",78,14,7.4,23,2016-08-30,"Puzzle/Action","Puzzle",7.8,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Samurai Shodown","Xbox One",78,16,7.1,16,2019-06-25,"Action/Fighting/2D","Action",7.8,"ALTO","MEDIO",0.7,0.7,0
"Call of Duty: Infinite Warfare","Xbox One",78,18,3.7,426,2016-11-04,"Action/Shooter/First-Person/Tactical","Action",7.8,"ALTO","BAIXO",4.1,4.1,0
"Starlink: Battle for Atlas","Xbox One",78,14,6.6,36,2018-10-16,"Simulation/Space/Combat","Simulation",7.8,"ALTO","MEDIO",1.2,1.2,0
"No Man's Sky","Xbox One",77,33,7.6,206,2018-07-24,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Far Cry Primal","Xbox One",77,27,6.6,257,2016-02-23,"Action/Shooter/First-Person/Arcade","Action",7.7,"ALTO","MEDIO",1.1,1.1,0
"Livelock","Xbox One",77,10,6.5,8,2016-08-30,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.7,"ALTO","MEDIO",1.2,1.2,0
"Aven Colony","Xbox One",77,12,7.9,8,2017-07-25,"Strategy/Management/Government","Strategy",7.7,"ALTO","ALTO",-0.2,0.2,0
"Mega Man 11","Xbox One",77,12,8.8,87,2018-10-02,"Action/Platformer/2D","Action",7.7,"ALTO","ALTO",-1.1,1.1,0
"Wasteland 2: Director's Cut","Xbox One",77,13,7,72,2015-10-13,"Role-Playing/Western-Style","Role-Playing",7.7,"ALTO","MEDIO",0.7,0.7,0
"The Elder Scrolls Online: Tamriel Unlimited","Xbox One",77,11,8.3,627,2015-06-09,"First-Person/First-Person/Massively Multiplayer Online/Fantasy/Role-Playing/Massively Multiplayer","First-Person",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"LEGO City Undercover","Xbox One",77,16,6.7,26,2017-04-04,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","MEDIO",1,1,0
"EA Sports UFC 3","Xbox One",77,17,5,62,2018-01-30,"Sports/Individual/Combat/Boxing / Martial Arts","Sports",7.7,"ALTO","MEDIO",2.7,2.7,0
"ONRUSH","Xbox One",77,23,6.3,55,2018-06-05,"Racing/Arcade/Automobile","Racing",7.7,"ALTO","MEDIO",1.4,1.4,0
"The Escapists 2","Xbox One",77,10,6.2,11,2017-08-22,"Action/General","Action",7.7,"ALTO","MEDIO",1.5,1.5,0
"Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto Expansion","Xbox One",77,8,7.6,11,2017-02-03,"Action/Fighting/3D","Action",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Furi","Xbox One",77,8,7.6,22,2016-12-02,"Action/General/Fighting/3D","Action",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Outlast 2","Xbox One",77,13,6.6,71,2017-04-25,"Action Adventure/Survival","Action Adventure",7.7,"ALTO","MEDIO",1.1,1.1,0
"11-11: Memories Retold","Xbox One",77,9,7.3,8,2018-11-09,"Adventure/General/3D/Third-Person","Adventure",7.7,"ALTO","MEDIO",0.4,0.4,0
"Batman: The Enemy Within - Episode 1: The Enigma","Xbox One",77,9,3.4,13,2017-08-08,"Adventure/Point-and-Click","Adventure",7.7,"ALTO","BAIXO",4.3,4.3,0
"The Council - Episode 3: Ripples","Xbox One",77,7,8.3,4,2018-07-24,"Adventure/General","Adventure",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"Life is Strange: Episode 1 - Chrysalis","Xbox One",77,18,8.3,116,2015-01-30,"Action Adventure/General","Action Adventure",7.7,"ALTO","ALTO",-0.600000000000001,0.600000000000001,0
"Wulverblade","Xbox One",77,12,7.4,9,2018-01-31,"Action/Beat-'Em-Up/2D","Action",7.7,"ALTO","MEDIO",0.3,0.3,0
"NHL 17","Xbox One",77,23,4.2,61,2016-09-13,"Sports/Team/Ice Hockey/Sim","Sports",7.7,"ALTO","BAIXO",3.5,3.5,0
"Minecraft: Story Mode - Episode 1: The Order of the Stone","Xbox One",77,13,5.6,63,2015-10-13,"Action Adventure/Adventure/General/Point-and-Click/Linear","Action Adventure",7.7,"ALTO","MEDIO",2.1,2.1,0
"Horizon Chase Turbo","Xbox One",77,9,7.5,10,2018-11-28,"Racing/Arcade/Automobile","Racing",7.7,"ALTO","ALTO",0.2,0.2,0
"Marvel vs. Capcom: Infinite","Xbox One",77,16,5.3,61,2017-09-19,"Action/Fighting/2D","Action",7.7,"ALTO","MEDIO",2.4,2.4,0
"Attack on Titan","Xbox One",77,8,6.4,29,2016-08-30,"Action/Beat-'Em-Up/3D","Action",7.7,"ALTO","MEDIO",1.3,1.3,0
"L.A. Noire","Xbox One",77,12,7.7,66,2017-11-14,"Action Adventure/Adventure/3D/Open-World/Third-Person","Action Adventure",7.7,"ALTO","ALTO",0,0,0
"Portal Knights","Xbox One",77,7,6.9,15,2017-05-23,"Action/Role-Playing/General/Action RPG","Action",7.7,"ALTO","MEDIO",0.8,0.8,0
"Unruly Heroes","Xbox One",77,9,6.3,16,2019-01-23,"Action/Platformer/2D","Action",7.7,"ALTO","MEDIO",1.4,1.4,0
"Ruiner","Xbox One",77,8,7.6,40,2017-09-26,"Action/General","Action",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"NHL 18","Xbox One",77,16,4.1,49,2017-09-12,"Sports/Team/Ice Hockey/Sim","Sports",7.7,"ALTO","BAIXO",3.6,3.6,0
"Assassin's Creed III Remastered","Xbox One",77,9,4.1,43,2019-03-29,"Action Adventure/Open-World","Action Adventure",7.7,"ALTO","BAIXO",3.6,3.6,0
"The Vanishing of Ethan Carter","Xbox One",77,9,7.6,15,2018-01-19,"Adventure/3D/First-Person","Adventure",7.7,"ALTO","ALTO",0.100000000000001,0.100000000000001,0
"Warhammer: End Times - Vermintide","Xbox One",77,9,6.5,20,2016-10-04,"Action/Shooter/First-Person/Tactical","Action",7.7,"ALTO","MEDIO",1.2,1.2,0
"Broken Sword 5: The Serpent's Curse","Xbox One",77,12,7.1,16,2015-09-04,"Adventure/General","Adventure",7.7,"ALTO","MEDIO",0.600000000000001,0.600000000000001,0
"WWE 2K19","Xbox One",77,21,5.2,40,2018-10-05,"Sports/Individual/Combat/Wrestling","Sports",7.7,"ALTO","MEDIO",2.5,2.5,0
"Pac-Man Championship Edition 2","Xbox One",77,10,8.7,10,2016-09-13,"Action/Arcade","Action",7.7,"ALTO","ALTO",-0.999999999999999,0.999999999999999,0
"Mothergunship","Xbox One",77,16,7.4,8,2018-07-17,"Action/General","Action",7.7,"ALTO","MEDIO",0.3,0.3,0
